country,flag,dbpedia1,wiki1
Λεχούσα Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Λεχούσα_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%9B%CE%B5%CF%87%CE%BF%CF%8D%CF%83%CE%B1_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Λουτρό Χανίων (νησίδα),Ελλάδα,http://el.dbpedia.org/resource/Λουτρό_Χανίων_(νησίδα),http://el.wikipedia.org/wiki/%CE%9B%CE%BF%CF%85%CF%84%CF%81%CF%8C_%CE%A7%CE%B1%CE%BD%CE%AF%CF%89%CE%BD_%28%CE%BD%CE%B7%CF%83%CE%AF%CE%B4%CE%B1%29
Μάκρη Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Μάκρη_Εχινάδων,http://el.wikipedia.org/wiki/%CE%9C%CE%AC%CE%BA%CF%81%CE%B7_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Μέλισσα Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Μέλισσα_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%9C%CE%AD%CE%BB%CE%B9%CF%83%CF%83%CE%B1_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Μήλος,Ελλάδα,http://el.dbpedia.org/resource/Μήλος,http://el.wikipedia.org/wiki/%CE%9C%CE%AE%CE%BB%CE%BF%CF%82
Μαγιόρκα,Ισπανία,http://el.dbpedia.org/resource/Μαγιόρκα,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%B3%CE%B9%CF%8C%CF%81%CE%BA%CE%B1
Μαδουρή,Ελλάδα,http://el.dbpedia.org/resource/Μαδουρή,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%B4%CE%BF%CF%85%CF%81%CE%AE
Μαθράκι,Ελλάδα,http://el.dbpedia.org/resource/Μαθράκι,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%B8%CF%81%CE%AC%CE%BA%CE%B9
Μακρονήσι Κάσου,Ελλάδα,http://el.dbpedia.org/resource/Μακρονήσι_Κάσου,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%BA%CF%81%CE%BF%CE%BD%CE%AE%CF%83%CE%B9_%CE%9A%CE%AC%CF%83%CE%BF%CF%85
Μακρόνησος,Ελλάδα,http://el.dbpedia.org/resource/Μακρόνησος,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%BA%CF%81%CF%8C%CE%BD%CE%B7%CF%83%CE%BF%CF%82
Μακρόνησος Πειραιά,Ελλάδα,http://el.dbpedia.org/resource/Μακρόνησος_Πειραιά,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%BA%CF%81%CF%8C%CE%BD%CE%B7%CF%83%CE%BF%CF%82_%CE%A0%CE%B5%CE%B9%CF%81%CE%B1%CE%B9%CE%AC
Μανωλάς Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Μανωλάς_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CE%BD%CF%89%CE%BB%CE%AC%CF%82_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Μαράθι Αρκιών,Ελλάδα,http://el.dbpedia.org/resource/Μαράθι_Αρκιών,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CF%81%CE%AC%CE%B8%CE%B9_%CE%91%CF%81%CE%BA%CE%B9%CF%8E%CE%BD
Μαρέττιμο,Ιταλία,http://el.dbpedia.org/resource/Μαρέττιμο,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CF%81%CE%AD%CF%84%CF%84%CE%B9%CE%BC%CE%BF
Μαραγκός Σκιάθου,Ελλάδα,http://el.dbpedia.org/resource/Μαραγκός_Σκιάθου,http://el.wikipedia.org/wiki/%CE%9C%CE%B1%CF%81%CE%B1%CE%B3%CE%BA%CF%8C%CF%82_%CE%A3%CE%BA%CE%B9%CE%AC%CE%B8%CE%BF%CF%85
Μεγάλο Τσάγκος Μπάγκος,Βρετανικό Έδαφος Ινδικού Ωκεανού,http://el.dbpedia.org/resource/Μεγάλο_Τσάγκος_Μπάγκος,http://el.wikipedia.org/wiki/%CE%9C%CE%B5%CE%B3%CE%AC%CE%BB%CE%BF_%CE%A4%CF%83%CE%AC%CE%B3%CE%BA%CE%BF%CF%82_%CE%9C%CF%80%CE%AC%CE%B3%CE%BA%CE%BF%CF%82
Μεγαλόνησος Πεταλιών,Ελλάδα,http://el.dbpedia.org/resource/Μεγαλόνησος_Πεταλιών,http://el.wikipedia.org/wiki/%CE%9C%CE%B5%CE%B3%CE%B1%CE%BB%CF%8C%CE%BD%CE%B7%CF%83%CE%BF%CF%82_%CE%A0%CE%B5%CF%84%CE%B1%CE%BB%CE%B9%CF%8E%CE%BD
Μεγανήσι,Ελλάδα,http://el.dbpedia.org/resource/Μεγανήσι,http://el.wikipedia.org/wiki/%CE%9C%CE%B5%CE%B3%CE%B1%CE%BD%CE%AE%CF%83%CE%B9
Μετώπη Αγκιστρίου,Ελλάδα,http://el.dbpedia.org/resource/Μετώπη_Αγκιστρίου,http://el.wikipedia.org/wiki/%CE%9C%CE%B5%CF%84%CF%8E%CF%80%CE%B7_%CE%91%CE%B3%CE%BA%CE%B9%CF%83%CF%84%CF%81%CE%AF%CE%BF%CF%85
Μικρό Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Μικρό_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%9C%CE%B9%CE%BA%CF%81%CF%8C_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Μιντανάο,Φιλιππίνες,http://el.dbpedia.org/resource/Μιντανάο,http://el.wikipedia.org/wiki/%CE%9C%CE%B9%CE%BD%CF%84%CE%B1%CE%BD%CE%AC%CE%BF
Μινόρκα (Μενόρκα),Ισπανία,http://el.dbpedia.org/resource/Μινόρκα_(Μενόρκα),http://el.wikipedia.org/wiki/%CE%9C%CE%B9%CE%BD%CF%8C%CF%81%CE%BA%CE%B1_%28%CE%9C%CE%B5%CE%BD%CF%8C%CF%81%CE%BA%CE%B1%29
Μονή Αίγινας,Ελλάδα,http://el.dbpedia.org/resource/Μονή_Αίγινας,http://el.wikipedia.org/wiki/%CE%9C%CE%BF%CE%BD%CE%AE_%CE%91%CE%AF%CE%B3%CE%B9%CE%BD%CE%B1%CF%82
Μοντεκρίστο,Ιταλία,http://el.dbpedia.org/resource/Μοντεκρίστο,http://el.wikipedia.org/wiki/%CE%9C%CE%BF%CE%BD%CF%84%CE%B5%CE%BA%CF%81%CE%AF%CF%83%CF%84%CE%BF
Μοσχονήσι,Τουρκία,http://el.dbpedia.org/resource/Μοσχονήσι,http://el.wikipedia.org/wiki/%CE%9C%CE%BF%CF%83%CF%87%CE%BF%CE%BD%CE%AE%CF%83%CE%B9
Μούχου,Εσθονία,http://el.dbpedia.org/resource/Μούχου,http://el.wikipedia.org/wiki/%CE%9C%CE%BF%CF%8D%CF%87%CE%BF%CF%85
Μπαζιλούτσο,Ιταλία,http://el.dbpedia.org/resource/Μπαζιλούτσο,http://el.wikipedia.org/wiki/%CE%9C%CF%80%CE%B1%CE%B6%CE%B9%CE%BB%CE%BF%CF%8D%CF%84%CF%83%CE%BF
Μόδι Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Μόδι_Εχινάδων,http://el.wikipedia.org/wiki/%CE%9C%CF%8C%CE%B4%CE%B9_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Μόδι Πόρου,Ελλάδα,http://el.dbpedia.org/resource/Μόδι_Πόρου,http://el.wikipedia.org/wiki/%CE%9C%CF%8C%CE%B4%CE%B9_%CE%A0%CF%8C%CF%81%CE%BF%CF%85
Μύκονος,Ελλάδα,http://el.dbpedia.org/resource/Μύκονος,http://el.wikipedia.org/wiki/%CE%9C%CF%8D%CE%BA%CE%BF%CE%BD%CE%BF%CF%82
Νάξος,Ελλάδα,http://el.dbpedia.org/resource/Νάξος,http://el.wikipedia.org/wiki/%CE%9D%CE%AC%CE%BE%CE%BF%CF%82
Νάτα Σύρου,Ελλάδα,http://el.dbpedia.org/resource/Νάτα_Σύρου,http://el.wikipedia.org/wiki/%CE%9D%CE%AC%CF%84%CE%B1_%CE%A3%CF%8D%CF%81%CE%BF%CF%85
Νέα Βρετανία,Παπούα - Νέα Γουϊνέα,http://el.dbpedia.org/resource/Νέα_Βρετανία,http://el.wikipedia.org/wiki/%CE%9D%CE%AD%CE%B1_%CE%92%CF%81%CE%B5%CF%84%CE%B1%CE%BD%CE%AF%CE%B1
Νέα Γη,Καναδάς,http://el.dbpedia.org/resource/Νέα_Γη,http://el.wikipedia.org/wiki/%CE%9D%CE%AD%CE%B1_%CE%93%CE%B7
Νέα Καμένη Θήρας,Ελλάδα,http://el.dbpedia.org/resource/Νέα_Καμένη_Θήρας,http://el.wikipedia.org/wiki/%CE%9D%CE%AD%CE%B1_%CE%9A%CE%B1%CE%BC%CE%AD%CE%BD%CE%B7_%CE%98%CE%AE%CF%81%CE%B1%CF%82
Νέλσονς Νήσος,Βρετανικό Έδαφος Ινδικού Ωκεανού,http://el.dbpedia.org/resource/Νέλσονς_Νήσος,http://el.wikipedia.org/wiki/%CE%9D%CE%AD%CE%BB%CF%83%CE%BF%CE%BD%CF%82_%CE%9D%CE%AE%CF%83%CE%BF%CF%82
Νήσοι Μαρκέζας,Υπερπόντιο διαμέρισμα,http://el.dbpedia.org/resource/Νήσοι_Μαρκέζας,http://el.wikipedia.org/wiki/%CE%9D%CE%AE%CF%83%CE%BF%CE%B9_%CE%9C%CE%B1%CF%81%CE%BA%CE%AD%CE%B6%CE%B1%CF%82
Νήσος Κλίπερτον,Υπερπόντιο διαμέρισμα,http://el.dbpedia.org/resource/Νήσος_Κλίπερτον,http://el.wikipedia.org/wiki/%CE%9D%CE%AE%CF%83%CE%BF%CF%82_%CE%9A%CE%BB%CE%AF%CF%80%CE%B5%CF%81%CF%84%CE%BF%CE%BD
Νήσος Μπάρεντς,Νορβηγία,http://el.dbpedia.org/resource/Νήσος_Μπάρεντς,http://el.wikipedia.org/wiki/%CE%9D%CE%AE%CF%83%CE%BF%CF%82_%CE%9C%CF%80%CE%AC%CF%81%CE%B5%CE%BD%CF%84%CF%82
Νίμος,Ελλάδα,http://el.dbpedia.org/resource/Νίμος,http://el.wikipedia.org/wiki/%CE%9D%CE%AF%CE%BC%CE%BF%CF%82
Νίσυρος,Ελλάδα,http://el.dbpedia.org/resource/Νίσυρος,http://el.wikipedia.org/wiki/%CE%9D%CE%AF%CF%83%CF%85%CF%81%CE%BF%CF%82
Νησί Γκρέιτ Μπάρριερ,Νέα Ζηλανδία,http://el.dbpedia.org/resource/Νησί_Γκρέιτ_Μπάρριερ,http://el.wikipedia.org/wiki/%CE%9D%CE%B7%CF%83%CE%AF_%CE%93%CE%BA%CF%81%CE%AD%CE%B9%CF%84_%CE%9C%CF%80%CE%AC%CF%81%CF%81%CE%B9%CE%B5%CF%81
Νησί Ιωαννίνων,Ελλάδα,http://el.dbpedia.org/resource/Νησί_Ιωαννίνων,http://el.wikipedia.org/wiki/%CE%9D%CE%B7%CF%83%CE%AF_%CE%99%CF%89%CE%B1%CE%BD%CE%BD%CE%AF%CE%BD%CF%89%CE%BD
Νικούρια Αμοργού,Ελλάδα,http://el.dbpedia.org/resource/Νικούρια_Αμοργού,http://el.wikipedia.org/wiki/%CE%9D%CE%B9%CE%BA%CE%BF%CF%8D%CF%81%CE%B9%CE%B1_%CE%91%CE%BC%CE%BF%CF%81%CE%B3%CE%BF%CF%8D
Νότιο Νησί (Νέα Ζηλανδία),Νέα Ζηλανδία,http://el.dbpedia.org/resource/Νότιο_Νησί_(Νέα_Ζηλανδία),http://el.wikipedia.org/wiki/%CE%9D%CF%8C%CF%84%CE%B9%CE%BF_%CE%9D%CE%B7%CF%83%CE%AF_%28%CE%9D%CE%AD%CE%B1_%CE%96%CE%B7%CE%BB%CE%B1%CE%BD%CE%B4%CE%AF%CE%B1%29
Οθωνοί,Ελλάδα,http://el.dbpedia.org/resource/Οθωνοί,http://el.wikipedia.org/wiki/%CE%9F%CE%B8%CF%89%CE%BD%CE%BF%CE%AF
Οινούσσες,Ελλάδα,http://el.dbpedia.org/resource/Οινούσσες,http://el.wikipedia.org/wiki/%CE%9F%CE%B9%CE%BD%CE%BF%CF%8D%CF%83%CF%83%CE%B5%CF%82
Οξεία Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Οξεία_Εχινάδων,http://el.wikipedia.org/wiki/%CE%9F%CE%BE%CE%B5%CE%AF%CE%B1_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Οφιδούσσα Αστυπάλαιας,Ελλάδα,http://el.dbpedia.org/resource/Οφιδούσσα_Αστυπάλαιας,http://el.wikipedia.org/wiki/%CE%9F%CF%86%CE%B9%CE%B4%CE%BF%CF%8D%CF%83%CF%83%CE%B1_%CE%91%CF%83%CF%84%CF%85%CF%80%CE%AC%CE%BB%CE%B1%CE%B9%CE%B1%CF%82
Ούστικα,Ιταλία,http://el.dbpedia.org/resource/Ούστικα,http://el.wikipedia.org/wiki/%CE%9F%CF%8D%CF%83%CF%84%CE%B9%CE%BA%CE%B1
Πάρος,Ελλάδα,http://el.dbpedia.org/resource/Πάρος,http://el.wikipedia.org/wiki/%CE%A0%CE%AC%CF%81%CE%BF%CF%82
Πάτμος,Ελλάδα,http://el.dbpedia.org/resource/Πάτμος,http://el.wikipedia.org/wiki/%CE%A0%CE%AC%CF%84%CE%BC%CE%BF%CF%82
Πάτροκλος (νησίδα),Ελλάδα,http://el.dbpedia.org/resource/Πάτροκλος_(νησίδα),http://el.wikipedia.org/wiki/%CE%A0%CE%AC%CF%84%CF%81%CE%BF%CE%BA%CE%BB%CE%BF%CF%82_%28%CE%BD%CE%B7%CF%83%CE%AF%CE%B4%CE%B1%29
Πέρος Μπάνηος,Βρετανικό Έδαφος Ινδικού Ωκεανού,http://el.dbpedia.org/resource/Πέρος_Μπάνηος,http://el.wikipedia.org/wiki/%CE%A0%CE%AD%CF%81%CE%BF%CF%82_%CE%9C%CF%80%CE%AC%CE%BD%CE%B7%CE%BF%CF%82
Πέτασι Ύδρας,Ελλάδα,http://el.dbpedia.org/resource/Πέτασι_Ύδρας,http://el.wikipedia.org/wiki/%CE%A0%CE%AD%CF%84%CE%B1%CF%83%CE%B9_%CE%8E%CE%B4%CF%81%CE%B1%CF%82
Πίστρος Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Πίστρος_Εχινάδων,http://el.wikipedia.org/wiki/%CE%A0%CE%AF%CF%83%CF%84%CF%81%CE%BF%CF%82_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Πίττα Καλύμνου,Ελλάδα,http://el.dbpedia.org/resource/Πίττα_Καλύμνου,http://el.wikipedia.org/wiki/%CE%A0%CE%AF%CF%84%CF%84%CE%B1_%CE%9A%CE%B1%CE%BB%CF%8D%CE%BC%CE%BD%CE%BF%CF%85
Παλαιά Καμένη Θήρας,Ελλάδα,http://el.dbpedia.org/resource/Παλαιά_Καμένη_Θήρας,http://el.wikipedia.org/wiki/%CE%A0%CE%B1%CE%BB%CE%B1%CE%B9%CE%AC_%CE%9A%CE%B1%CE%BC%CE%AD%CE%BD%CE%B7_%CE%98%CE%AE%CF%81%CE%B1%CF%82
Παλαιό Τρίκερι Μαγνησίας,Ελλάδα,http://el.dbpedia.org/resource/Παλαιό_Τρίκερι_Μαγνησίας,http://el.wikipedia.org/wiki/%CE%A0%CE%B1%CE%BB%CE%B1%CE%B9%CF%8C_%CE%A4%CF%81%CE%AF%CE%BA%CE%B5%CF%81%CE%B9_%CE%9C%CE%B1%CE%B3%CE%BD%CE%B7%CF%83%CE%AF%CE%B1%CF%82
Παντελλερία,Ιταλία,http://el.dbpedia.org/resource/Παντελλερία,http://el.wikipedia.org/wiki/%CE%A0%CE%B1%CE%BD%CF%84%CE%B5%CE%BB%CE%BB%CE%B5%CF%81%CE%AF%CE%B1
Παξοί,Ελλάδα,http://el.dbpedia.org/resource/Παξοί,http://el.wikipedia.org/wiki/%CE%A0%CE%B1%CE%BE%CE%BF%CE%AF
Παππούς Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Παππούς_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%A0%CE%B1%CF%80%CF%80%CE%BF%CF%8D%CF%82_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Πασάς Οινουσσών,Ελλάδα,http://el.dbpedia.org/resource/Πασάς_Οινουσσών,http://el.wikipedia.org/wiki/%CE%A0%CE%B1%CF%83%CE%AC%CF%82_%CE%9F%CE%B9%CE%BD%CE%BF%CF%85%CF%83%CF%83%CF%8E%CE%BD
Πασάς Χαλκίδας,Ελλάδα,http://el.dbpedia.org/resource/Πασάς_Χαλκίδας,http://el.wikipedia.org/wiki/%CE%A0%CE%B1%CF%83%CE%AC%CF%82_%CE%A7%CE%B1%CE%BB%CE%BA%CE%AF%CE%B4%CE%B1%CF%82
Παχειά Νισύρου,Ελλάδα,http://el.dbpedia.org/resource/Παχειά_Νισύρου,http://el.wikipedia.org/wiki/%CE%A0%CE%B1%CF%87%CE%B5%CE%B9%CE%AC_%CE%9D%CE%B9%CF%83%CF%8D%CF%81%CE%BF%CF%85
Πελέρισσα Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Πελέρισσα_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%A0%CE%B5%CE%BB%CE%AD%CF%81%CE%B9%CF%83%CF%83%CE%B1_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Πελούζο Ζακύνθου,Ελλάδα,http://el.dbpedia.org/resource/Πελούζο_Ζακύνθου,http://el.wikipedia.org/wiki/%CE%A0%CE%B5%CE%BB%CE%BF%CF%8D%CE%B6%CE%BF_%CE%96%CE%B1%CE%BA%CF%8D%CE%BD%CE%B8%CE%BF%CF%85
Περγούσσα Νισύρου,Ελλάδα,http://el.dbpedia.org/resource/Περγούσσα_Νισύρου,http://el.wikipedia.org/wiki/%CE%A0%CE%B5%CF%81%CE%B3%CE%BF%CF%8D%CF%83%CF%83%CE%B1_%CE%9D%CE%B9%CF%83%CF%8D%CF%81%CE%BF%CF%85
Περιστέρα Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Περιστέρα_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%A0%CE%B5%CF%81%CE%B9%CF%83%CF%84%CE%AD%CF%81%CE%B1_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Περιστερές Κέρκυρας,Ελλάδα,http://el.dbpedia.org/resource/Περιστερές_Κέρκυρας,http://el.wikipedia.org/wiki/%CE%A0%CE%B5%CF%81%CE%B9%CF%83%CF%84%CE%B5%CF%81%CE%AD%CF%82_%CE%9A%CE%AD%CF%81%CE%BA%CF%85%CF%81%CE%B1%CF%82
Πεταλάς Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Πεταλάς_Εχινάδων,http://el.wikipedia.org/wiki/%CE%A0%CE%B5%CF%84%CE%B1%CE%BB%CE%AC%CF%82_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Πεταλίδι Κισσάμου,Ελλάδα,http://el.dbpedia.org/resource/Πεταλίδι_Κισσάμου,http://el.wikipedia.org/wiki/%CE%A0%CE%B5%CF%84%CE%B1%CE%BB%CE%AF%CE%B4%CE%B9_%CE%9A%CE%B9%CF%83%CF%83%CE%AC%CE%BC%CE%BF%CF%85
Πεταλού Μεγανησίου,Ελλάδα,http://el.dbpedia.org/resource/Πεταλού_Μεγανησίου,http://el.wikipedia.org/wiki/%CE%A0%CE%B5%CF%84%CE%B1%CE%BB%CE%BF%CF%8D_%CE%9C%CE%B5%CE%B3%CE%B1%CE%BD%CE%B7%CF%83%CE%AF%CE%BF%CF%85
Πιανόζα,Ιταλία,http://el.dbpedia.org/resource/Πιανόζα,http://el.wikipedia.org/wiki/%CE%A0%CE%B9%CE%B1%CE%BD%CF%8C%CE%B6%CE%B1
Πιπέρι Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Πιπέρι_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%A0%CE%B9%CF%80%CE%AD%CF%81%CE%B9_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Πιπέρι Κύθνου,Ελλάδα,http://el.dbpedia.org/resource/Πιπέρι_Κύθνου,http://el.wikipedia.org/wiki/%CE%A0%CE%B9%CF%80%CE%AD%CF%81%CE%B9_%CE%9A%CF%8D%CE%B8%CE%BD%CE%BF%CF%85
Πλατειά Αργολίδας,Ελλάδα,http://el.dbpedia.org/resource/Πλατειά_Αργολίδας,http://el.wikipedia.org/wiki/%CE%A0%CE%BB%CE%B1%CF%84%CE%B5%CE%B9%CE%AC_%CE%91%CF%81%CE%B3%CE%BF%CE%BB%CE%AF%CE%B4%CE%B1%CF%82
Πλευρό Σκοπέλου,Ελλάδα,http://el.dbpedia.org/resource/Πλευρό_Σκοπέλου,http://el.wikipedia.org/wiki/%CE%A0%CE%BB%CE%B5%CF%85%CF%81%CF%8C_%CE%A3%CE%BA%CE%BF%CF%80%CE%AD%CE%BB%CE%BF%CF%85
Πολεμικά Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Πολεμικά_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%A0%CE%BF%CE%BB%CE%B5%CE%BC%CE%B9%CE%BA%CE%AC_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Πολύαιγος Κιμώλου,Ελλάδα,http://el.dbpedia.org/resource/Πολύαιγος_Κιμώλου,http://el.wikipedia.org/wiki/%CE%A0%CE%BF%CE%BB%CF%8D%CE%B1%CE%B9%CE%B3%CE%BF%CF%82_%CE%9A%CE%B9%CE%BC%CF%8E%CE%BB%CE%BF%CF%85
Ποντικονήσι Χανίων,Ελλάδα,http://el.dbpedia.org/resource/Ποντικονήσι_Χανίων,http://el.wikipedia.org/wiki/%CE%A0%CE%BF%CE%BD%CF%84%CE%B9%CE%BA%CE%BF%CE%BD%CE%AE%CF%83%CE%B9_%CE%A7%CE%B1%CE%BD%CE%AF%CF%89%CE%BD
Ποντικός Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Ποντικός_Εχινάδων,http://el.wikipedia.org/wiki/%CE%A0%CE%BF%CE%BD%CF%84%CE%B9%CE%BA%CF%8C%CF%82_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Πράσο Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Πράσο_Εχινάδων,http://el.wikipedia.org/wiki/%CE%A0%CF%81%CE%AC%CF%83%CE%BF_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Πράσσο Γιούρων Αλοννήσου,Ελλάδα,http://el.dbpedia.org/resource/Πράσσο_Γιούρων_Αλοννήσου,http://el.wikipedia.org/wiki/%CE%A0%CF%81%CE%AC%CF%83%CF%83%CE%BF_%CE%93%CE%B9%CE%BF%CF%8D%CF%81%CF%89%CE%BD_%CE%91%CE%BB%CE%BF%CE%BD%CE%BD%CE%AE%CF%83%CE%BF%CF%85
Πρασονήσι Καστού,Ελλάδα,http://el.dbpedia.org/resource/Πρασονήσι_Καστού,http://el.wikipedia.org/wiki/%CE%A0%CF%81%CE%B1%CF%83%CE%BF%CE%BD%CE%AE%CF%83%CE%B9_%CE%9A%CE%B1%CF%83%CF%84%CE%BF%CF%8D
Πρασσόνησο Σκιάθου,Ελλάδα,http://el.dbpedia.org/resource/Πρασσόνησο_Σκιάθου,http://el.wikipedia.org/wiki/%CE%A0%CF%81%CE%B1%CF%83%CF%83%CF%8C%CE%BD%CE%B7%CF%83%CE%BF_%CE%A3%CE%BA%CE%B9%CE%AC%CE%B8%CE%BF%CF%85
Προβάτι Εχινάδων,Ελλάδα,http://el.dbpedia.org/resource/Προβάτι_Εχινάδων,http://el.wikipedia.org/wiki/%CE%A0%CF%81%CE%BF%CE%B2%CE%AC%CF%84%CE%B9_%CE%95%CF%87%CE%B9%CE%BD%CE%AC%CE%B4%CF%89%CE%BD
Προβάτι Καστού,Ελλάδα,http://el.dbpedia.org/resource/Προβάτι_Καστού,http://el.wikipedia.org/wiki/%CE%A0%CF%81%CE%BF%CE%B2%CE%AC%CF%84%CE%B9_%CE%9A%CE%B1%CF%83%CF%84%CE%BF%CF%8D
Προκόννησος,Τουρκία,http://el.dbpedia.org/resource/Προκόννησος,http://el.wikipedia.org/wiki/%CE%A0%CF%81%CE%BF%CE%BA%CF%8C%CE%BD%CE%BD%CE%B7%CF%83%CE%BF%CF%82
Πρώτη Μεσσηνίας,Ελλάδα,http://el.dbpedia.org/resource/Πρώτη_Μεσσηνίας,http://el.wikipedia.org/wiki/%CE%A0%CF%81%CF%8E%CF%84%CE%B7_%CE%9C%CE%B5%CF%83%CF%83%CE%B7%CE%BD%CE%AF%CE%B1%CF%82
Πόρος (νησί),Ελλάδα,http://el.dbpedia.org/resource/Πόρος_(νησί),http://el.wikipedia.org/wiki/%CE%A0%CF%8C%CF%81%CE%BF%CF%82_%28%CE%BD%CE%B7%CF%83%CE%AF%29
Πόρτες Πάρου,Ελλάδα,http://el.dbpedia.org/resource/Πόρτες_Πάρου,http://el.wikipedia.org/wiki/%CE%A0%CF%8C%CF%81%CF%84%CE%B5%CF%82_%CE%A0%CE%AC%CF%81%CE%BF%CF%85
Ρέπι Σκιάθου,Ελλάδα,http://el.dbpedia.org/resource/Ρέπι_Σκιάθου,http://el.wikipedia.org/wiki/%CE%A1%CE%AD%CF%80%CE%B9_%CE%A3%CE%BA%CE%B9%CE%AC%CE%B8%CE%BF%CF%85
Ρήνεια Μυκόνου,Ελλάδα,http://el.dbpedia.org/resource/Ρήνεια_Μυκόνου,http://el.wikipedia.org/wiki/%CE%A1%CE%AE%CE%BD%CE%B5%CE%B9%CE%B1_%CE%9C%CF%85%CE%BA%CF%8C%CE%BD%CE%BF%CF%85
Ρήνεια Σκύρου,Ελλάδα,http://el.dbpedia.org/resource/Ρήνεια_Σκύρου,http://el.wikipedia.org/wiki/%CE%A1%CE%AE%CE%BD%CE%B5%CE%B9%CE%B1_%CE%A3%CE%BA%CF%8D%CF%81%CE%BF%CF%85
Ρευματονήσι Αντιπάρου,Ελλάδα,http://el.dbpedia.org/resource/Ρευματονήσι_Αντιπάρου,http://el.wikipedia.org/wiki/%CE%A1%CE%B5%CF%85%CE%BC%CE%B1%CF%84%CE%BF%CE%BD%CE%AE%CF%83%CE%B9_%CE%91%CE%BD%CF%84%CE%B9%CF%80%CE%AC%CF%81%CE%BF%CF%85
Ρω Μεγίστης,Ελλάδα,http://el.dbpedia.org/resource/Ρω_Μεγίστης,http://el.wikipedia.org/wiki/%CE%A1%CF%89_%CE%9C%CE%B5%CE%B3%CE%AF%CF%83%CF%84%CE%B7%CF%82
Ρόδος,Ελλάδα,http://el.dbpedia.org/resource/Ρόδος,http://el.wikipedia.org/wiki/%CE%A1%CF%8C%CE%B4%CE%BF%CF%82
